First Name,Last Name,White,Black,East Asian,Southeast Asian,Indian,Middle Eastern,Latino Hispanic,Prediction,Confidence,Ground_Truth
Tucupita,Marcano,0.054010198,0.003259159,0.009718811,0.025914412,0.004749812,0.002173127,0.900174499,Latino_Hispanic,0.900174499,Latino_Hispanic
Ty,Blach,0.994400561,2.44E-06,2.89E-05,1.75E-05,5.04E-05,0.002543992,0.002956162,White,0.994400561,White
Ty,France,0.997811735,4.76E-07,2.95E-05,1.00E-05,7.52E-06,0.001465362,0.000675447,White,0.997811735,White
Tyler,Alexander,0.99932611,8.84E-08,4.54E-06,1.05E-06,7.81E-07,0.000539055,0.000128318,White,0.99932611,White
Tyler,Anderson,0.956893086,1.09E-05,0.000339331,0.000129593,0.000115099,0.013283288,0.029228615,White,0.956893086,White
Tyler,Beede,0.960678935,4.35E-06,4.28E-05,1.39E-05,0.000348334,0.031507868,0.00740391,White,0.960678935,White
Tyler,Clippard,0.999620318,1.08E-07,2.81E-05,1.60E-06,1.01E-06,0.00020315,0.000145596,White,0.999620318,White
Tyler,Cyr,0.254038811,4.71E-05,0.000159162,0.000461985,0.026928268,0.043821696,0.674543023,Latino_Hispanic,0.674543023,White
Tyler,Danish,0.991635442,1.18E-06,4.14E-05,1.06E-05,2.26E-05,0.002112041,0.006176576,White,0.991635442,White
Tyler,Duffey,0.998736203,5.62E-07,8.85E-05,9.46E-06,7.49E-06,0.0001138,0.001044034,White,0.998736203,White
Tyler,Freeman,0.320551842,0.006027872,0.001444445,0.004682066,0.002719227,0.000513742,0.664060771,Latino_Hispanic,0.664060771,Latino_Hispanic
Tyler,Gilbert,0.992768764,1.35E-05,6.89E-06,6.25E-06,4.67E-05,0.004395447,0.002762506,White,0.992768764,White
Tyler,Glasnow,0.836444974,3.72E-05,0.000258922,0.000200859,0.000190001,0.015173356,0.147694722,White,0.836444974,White
Tyler,Heineman,0.993869901,8.67E-07,4.31E-05,1.24E-05,3.02E-05,0.002011,0.004032373,White,0.993869901,White
Tyler,Holton,0.975174963,7.04E-06,0.008290714,0.002160409,9.43E-05,0.000627983,0.013644506,White,0.975174963,White
Tyler,Kinley,0.150668383,6.13E-05,0.003228946,0.012715309,0.076667659,0.065755174,0.690903187,Latino_Hispanic,0.690903187,White
Tyler,Mahle,0.929834425,2.45E-06,0.00034871,0.000186745,0.000147926,0.003393575,0.066086166,White,0.929834425,White
Tyler,Matzek,0.999816954,1.98E-08,6.98E-06,9.91E-07,5.99E-07,0.000130018,4.45E-05,White,0.999816954,White
Tyler,Naquin,0.991492689,4.38E-06,8.19E-05,2.81E-05,0.000448325,0.003187537,0.004757124,White,0.991492689,White
Tyler,Nevin,0.999155164,1.69E-07,7.13E-05,8.36E-06,3.40E-06,0.00032661,0.000434948,White,0.999155164,White
Tyler,O'Neill,0.943813086,2.15E-05,0.000200928,0.000163955,8.35E-05,0.016103355,0.039613612,White,0.943813086,White
Tyler,Rogers,0.965820313,7.87E-07,1.34E-05,1.49E-05,0.000173161,0.031990312,0.001987247,White,0.965820313,White
Tyler,Stephenson,0.992095292,8.24E-06,0.00035986,0.000100878,3.25E-05,0.000690523,0.006712724,White,0.992095292,White
Tyler,Thornburg,0.927809119,3.31E-05,2.12E-05,6.29E-05,0.000663837,0.010146095,0.061263703,White,0.927809119,White
Tyler,Wade,0.836850405,2.59E-05,0.000135356,6.20E-05,0.000692167,0.109619848,0.052614331,White,0.836850405,White
Tyler,Wells,0.990386903,2.28E-06,7.36E-05,1.77E-05,6.60E-06,0.000231334,0.009281579,White,0.990386903,White
Tylor,Megill,0.966774642,2.33E-05,0.004156878,0.003908406,0.000103238,0.006596453,0.018436996,White,0.966774642,White
Tyrone,Taylor,0.861743808,2.76E-05,0.001296519,0.00038734,0.000522067,0.027159348,0.108863249,White,0.861743808,White
Tyson,Miller,0.05221897,0.104856499,0.002126657,0.007428698,0.031292919,0.00932352,0.792752802,Latino_Hispanic,0.792752802,Latino_Hispanic
Vaughn,Grissom,0.035644803,0.014730792,0.009385292,0.087054767,0.014715226,0.000958534,0.837510586,Latino_Hispanic,0.837510586,Latino_Hispanic
Victor,Caratini,0.981744945,5.13E-06,0.0001518,7.25E-05,0.00016782,0.011374015,0.006483822,White,0.981744945,White
Victor,Reyes,0.011090322,0.018982962,0.023784775,0.366127014,0.07398206,0.034049459,0.471983492,Latino_Hispanic,0.471983492,Latino_Hispanic
Victor,Robles,4.91E-06,0.998518407,1.11E-05,0.000131777,0.000822014,4.03E-06,0.000507796,Black,0.998518407,Black
Vince,Velasquez,0.226546571,5.95E-05,0.604769289,0.077117085,0.002659536,0.015517136,0.073330879,East Asian,0.604769289,Latino_Hispanic
Vinnie,Pasquantino,0.998332202,1.93E-07,4.64E-05,8.38E-06,2.93E-06,0.001353519,0.000256395,White,0.998332202,White
Vinny,Capra,0.938620508,2.75E-06,2.24E-05,1.86E-05,0.001303694,0.035973631,0.02405853,White,0.938620508,White
Vinny,Nittoli,0.112015247,0.001771049,0.000288556,0.000961055,0.002791915,0.000917006,0.88125515,Latino_Hispanic,0.88125515,Latino_Hispanic
Vladimir,Guerrero Jr.,3.02E-06,0.999309659,2.43E-05,0.000342016,7.14E-05,3.46E-07,0.000249262,Black,0.999309659,Black
Vladimir,Gutierrez,0.001189669,0.931726158,0.000211697,0.002003727,0.00895421,0.000350595,0.055564068,Black,0.931726158,Black
Wade,Miley,0.372539669,0.001026421,5.64E-05,0.000276292,0.041234523,0.017422931,0.567443728,Latino_Hispanic,0.567443728,Latino_Hispanic
Walker,Buehler,0.957604885,3.57E-06,0.002938874,0.00061303,5.40E-05,0.005522875,0.033262879,White,0.957604885,White
Wander,Franco,0.002114804,0.009675384,0.041910265,0.805417001,0.040337276,0.000280773,0.10026449,Southeast Asian,0.805417001,Latino_Hispanic
Wandy,Peralta,0.000892487,0.024020094,0.085816279,0.836152315,0.010080464,5.80E-05,0.042980254,Southeast Asian,0.836152315,Latino_Hispanic
Whit,Merrifield,0.972854018,3.92E-05,2.78E-05,1.31E-05,0.000277981,0.013616408,0.013171454,White,0.972854018,White
Wil,Crowe,0.999019504,6.36E-08,2.14E-05,1.74E-06,1.83E-06,0.000810341,0.000145094,White,0.999019504,White
Wil,Myers,0.999032497,9.38E-07,1.91E-05,1.02E-05,1.78E-05,0.000331357,0.000588078,White,0.999032497,White
Will,Benson,5.12E-06,0.999417186,1.57E-05,0.000269337,2.94E-05,1.36E-06,0.00026179,Black,0.999417186,Black
Will,Brennan,0.352387786,0.001406035,0.001543888,0.003288798,0.003020964,0.001448756,0.636903822,Latino_Hispanic,0.636903822,White
Will,Smith,0.999287665,7.29E-08,1.11E-06,5.29E-07,2.11E-06,0.000638134,7.03E-05,White,0.999287665,White
Will,Vest,0.999017596,1.05E-06,4.75E-05,7.13E-06,7.19E-06,0.000465641,0.000453775,White,0.999017596,White
Willi,Castro,0.006409285,0.06190566,3.51E-05,0.000357132,0.500214994,0.097685978,0.333391964,Indian,0.500214994,Latino_Hispanic
William,Contreras,0.035450775,0.001086975,0.3338238,0.357500643,0.001478323,0.001224665,0.26943481,Southeast Asian,0.357500643,Latino_Hispanic
William,Woods,0.974885702,2.72E-05,0.000169087,3.22E-05,0.000116764,0.00760914,0.017159984,White,0.974885702,White
Willians,Astudillo,0.05095784,0.025563728,0.001347445,0.012467098,0.052760474,0.004489814,0.852413654,Latino_Hispanic,0.852413654,Latino_Hispanic
Willie,Calhoun,0.002178864,0.412418455,0.00411715,0.354212821,0.046072535,0.00018917,0.180810973,Black,0.412418455,Latino_Hispanic
Willson,Contreras,0.037682246,0.004838503,0.020934917,0.269414455,0.008580396,0.000474774,0.658074737,Latino_Hispanic,0.658074737,Latino_Hispanic
Willy,Adames,0.119011797,0.00073976,0.001550526,0.002397101,0.022895496,0.02913484,0.824270546,Latino_Hispanic,0.824270546,Latino_Hispanic
Wilmer,Difo,0.003725004,0.227500096,0.000530583,0.016581118,0.532384455,0.001916274,0.217362523,Indian,0.532384455,Latino_Hispanic
Wilmer,Flores,0.140289024,0.000279668,0.18762055,0.337777644,0.005333626,0.00070543,0.327994078,Southeast Asian,0.337777644,Latino_Hispanic
Wily,Peralta,0.004510498,0.016256055,0.03811029,0.532002747,0.086244427,0.000960115,0.321915805,Southeast Asian,0.532002747,Latino_Hispanic
Wyatt,Mills,0.824435234,1.48E-06,1.40E-05,1.22E-05,0.0005225,0.164917871,0.010096737,White,0.824435234,White
Wynton,Bernard,2.03E-06,0.999144554,8.07E-06,0.000239402,0.000255445,5.67E-07,0.000349843,Black,0.999144554,Black
Xander,Bogaerts,0.018367961,0.336851567,0.000603782,0.001386261,0.021010825,0.002979161,0.618800461,Latino_Hispanic,0.618800461,Latino_Hispanic
Xzavion,Curry,2.19E-06,0.999559343,5.91E-06,0.000119427,0.000128297,2.39E-06,0.00018255,Black,0.999559343,Black
Yadiel,Hernandez,0.019278204,0.031417612,0.028198181,0.349398196,0.018055549,0.006527581,0.547124684,Latino_Hispanic,0.547124684,Latino_Hispanic
Yadier,Molina,0.119710304,0.001993432,0.001547119,0.004142706,0.002844858,0.011890108,0.857871473,Latino_Hispanic,0.857871473,Latino_Hispanic
Yainer,Diaz,0.067606181,0.007080839,0.031258825,0.041807614,0.003063775,0.0053624,0.843820333,Latino_Hispanic,0.843820333,Latino_Hispanic
Yan,Gomes,0.672818542,2.73E-05,0.000514596,0.000461768,0.001198161,0.006090298,0.31888938,White,0.672818542,White
Yasmani,Grandal,0.788414299,9.30E-06,0.000403843,0.000259232,0.000563001,0.116926543,0.093423747,White,0.788414299,White
Yency,Almonte,3.46E-05,0.980699122,1.81E-05,0.000714494,0.012981018,6.75E-05,0.005485088,Black,0.980699122,Black
Yennier,Cano,5.37E-05,0.96552217,0.000337506,0.016878603,0.013024615,3.77E-05,0.004145738,Black,0.96552217,Black
Yerry,De Los Santos,3.75E-05,0.980476081,0.000142574,0.006787249,0.007861429,5.43E-06,0.00468973,Black,0.980476081,Black
Yohan,Ramirez,0.00869189,0.002779917,0.031886205,0.29198119,0.028707258,0.000300755,0.635652781,Latino_Hispanic,0.635652781,Latino_Hispanic
Yonathan,Daza,0.051746149,0.000326577,0.0625173,0.142369017,0.007922954,0.000902542,0.734215438,Latino_Hispanic,0.734215438,Latino_Hispanic
Yonny,Chirinos,0.011972866,0.009332065,0.004126266,0.05407412,0.280331641,0.00609341,0.634069562,Latino_Hispanic,0.634069562,Latino_Hispanic
Yordan,Alvarez,7.67E-07,0.999720156,6.07E-06,9.39E-05,0.000152971,4.06E-07,2.57E-05,Black,0.999720156,Black
Yoshi,Tsutsugo,0.000400832,3.76E-06,0.878487825,0.120582081,6.20E-05,1.23E-06,0.000462251,East Asian,0.878487825,East Asian
Yu,Chang,0.000262328,0.000129921,0.134442195,0.860093653,0.000212984,6.41E-06,0.004852527,Southeast Asian,0.860093653,East Asian
Yu,Darvish,0.001161746,7.34E-06,0.79132092,0.203651741,0.000271917,2.18E-05,0.003564588,East Asian,0.79132092,East Asian
Yuli,Gurriel,0.054133434,0.003468008,0.004748218,0.014405975,0.10583593,0.004013977,0.813394487,Latino_Hispanic,0.813394487,Latino_Hispanic
Yunior,Marte,1.31E-07,0.999991179,2.06E-07,1.92E-06,2.82E-06,5.82E-08,3.63E-06,Black,0.999991179,Black
Yusei,Kikuchi,0.00023085,2.23E-05,0.932273984,0.066720694,0.000156915,4.62E-06,0.000590602,East Asian,0.932273984,East Asian
Zac,Gallen,0.975037336,1.20E-06,1.13E-05,1.19E-05,0.000106109,0.023226269,0.001605973,White,0.975037336,White
Zac,Lowther,0.996804237,8.01E-08,5.18E-06,1.19E-06,1.94E-06,0.003112609,7.47E-05,White,0.996804237,White
Zach,Davies,0.906118512,5.33E-05,0.004794326,0.00067872,0.000407387,0.006770912,0.081176795,White,0.906118512,White
Zach,Eflin,0.144239932,0.000181451,0.000139804,0.000839603,0.084616691,0.28628999,0.483692527,Latino_Hispanic,0.483692527,White
Zach,Jackson,0.998589933,3.36E-07,3.33E-05,8.01E-06,1.06E-05,0.000726937,0.000630785,White,0.998589933,White
Zach,Logue,0.998768866,4.51E-07,8.66E-07,9.48E-07,2.96E-06,0.001000618,0.000225248,White,0.998768866,White
Zach,McKinstry,0.618791282,1.95E-06,3.96E-05,3.33E-05,0.00016455,0.365913868,0.0150554,White,0.618791282,White
Zach,Plesac,0.997795224,1.55E-06,0.000516347,0.000116868,8.59E-06,0.000560089,0.001001314,White,0.997795224,White
Zach,Pop,0.993345618,1.95E-06,9.43E-05,2.14E-05,9.44E-06,0.0056169,0.00091036,White,0.993345618,White
Zach,Reks,0.998042822,5.83E-07,1.22E-05,1.77E-06,3.59E-06,0.001461043,0.000477974,White,0.998042822,White
Zach,Thompson,0.948380113,5.20E-06,1.33E-05,1.48E-05,0.000468287,0.030038396,0.021079957,White,0.948380113,White
Zack,Britton,0.966396451,1.21E-06,0.021412866,0.001312634,2.85E-05,0.000422656,0.010425551,White,0.966396451,White
Zack,Collins,0.999828696,5.05E-08,1.13E-05,1.53E-06,6.27E-07,0.000108705,4.91E-05,White,0.999828696,White
Zack,Greinke,0.996964872,5.33E-07,8.25E-05,1.62E-05,9.64E-06,0.000509959,0.002416304,White,0.996964872,White
Zack,Kelly,0.999827504,1.11E-07,6.52E-06,1.71E-06,8.92E-07,0.000108862,5.45E-05,White,0.999827504,White
Zack,Littell,0.73524636,0.000768076,0.001321619,0.005229423,0.002379438,0.00256687,0.252488226,White,0.73524636,White
Zack,Short,0.995909214,6.63E-07,3.32E-05,8.44E-06,2.49E-05,0.00311449,0.000908956,White,0.995909214,White
Zack,Thompson,0.998523414,1.78E-06,0.000224946,5.99E-05,3.56E-06,0.000226443,0.000959972,White,0.998523414,White
Zack,Weiss,0.599971473,6.83E-06,8.57E-05,6.74E-05,0.000248651,0.389363676,0.010256209,White,0.599971473,White
Zack,Wheeler,0.996645272,3.16E-06,2.27E-05,1.03E-05,2.96E-05,0.00046625,0.002822735,White,0.996645272,White
